ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt
53408,22844,1.75,-79.5,-96.4,-1.16,3,4,5.11,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,7,3,-2,1,1.74
53410,22845,1.74,-79.4,-96.3,-1.19,3,3,5.61,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,7,3,-2,1,1.74
53413,22846,1.72,-79.7,-95.3,-1.13,3,4,4.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,0,1,1.74
53428,22847,1.77,-79.5,-94.6,-1.16,3,4,4.98,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,0,1,1.74
53430,22848,1.74,-79.4,-95.2,-1.22,3,4,4.80,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,0,1,1.74
53432,22849,1.75,-79.6,-96.2,-1.22,3,4,5.19,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.74
53434,22850,1.72,-79.5,-96.1,-1.18,3,3,5.72,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.74
53436,22851,1.77,-79.6,-94.9,-1.15,3,4,4.88,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.75
53438,22852,1.74,-79.4,-96.4,-1.15,3,4,5.33,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.74
53441,22853,1.69,-79.4,-96.1,-1.24,3,4,4.80,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.74
53443,22854,1.75,-79.5,-95.0,-1.25,3,4,4.91,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.74
53445,22855,1.75,-79.5,-96.4,-1.24,3,4,5.22,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.75
53447,22856,1.72,-79.5,-96.4,-1.19,3,4,4.67,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.74
53449,22857,1.72,-79.6,-94.8,-1.10,3,4,4.97,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,-1,-1,1,1.72
53451,22858,1.79,-79.5,-96.2,-1.00,3,4,5.25,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.75
53454,22859,1.69,-79.4,-96.1,-1.28,3,4,4.72,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.72
53456,22860,1.73,-79.4,-94.9,-1.25,3,4,4.88,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.72
53458,22861,1.75,-79.5,-96.4,-1.22,3,4,5.41,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.73
53460,22862,1.69,-79.7,-96.4,-1.33,3,3,5.73,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.73
53462,22863,1.76,-79.5,-94.4,-1.13,3,4,4.95,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.73
53464,22864,1.70,-79.4,-96.4,-1.33,3,4,4.63,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.73
53467,22865,1.73,-79.5,-95.8,-1.09,3,4,4.78,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.73
53469,22866,1.77,-79.5,-94.3,-1.19,3,4,4.98,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,0,-1,1,1.73
53471,22867,1.71,-79.5,-96.2,-1.15,3,3,5.67,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,4,1,3,1,1.73
53473,22868,1.72,-79.5,-95.2,-1.19,3,4,4.86,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.72
53475,22869,1.74,-79.4,-96.7,-1.15,3,4,5.33,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.73
53477,22870,1.72,-79.4,-96.1,-1.13,3,4,4.77,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.72
53480,22871,1.74,-79.5,-94.6,-1.10,3,4,4.98,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.72
53482,22872,1.74,-79.5,-96.5,-1.07,3,3,5.56,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.74
53484,22873,1.71,-79.5,-95.8,-1.22,3,4,4.78,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.74
53486,22874,1.74,-79.6,-97.1,-1.22,3,4,5.16,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.74
53488,22875,1.72,-79.5,-96.1,-1.25,3,3,5.70,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.74
53490,22876,1.75,-79.6,-95.2,-1.19,3,4,4.94,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,5,1,3,1,1.74
53492,22877,1.72,-79.5,-96.6,-1.21,3,3,5.48,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.72
53495,22878,1.70,-79.7,-96.4,-1.25,3,3,5.84,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.72
53497,22879,1.78,-79.5,-96.6,-1.12,3,4,5.05,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.72
53499,22880,1.72,-79.4,-96.3,-1.18,3,4,4.59,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.72
53501,22881,1.78,-79.5,-95.6,-1.00,3,4,4.83,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.72
53503,22882,1.76,-79.5,-96.5,-1.12,3,4,5.23,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.76
53505,22883,1.71,-79.5,-96.5,-1.19,3,3,5.66,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.76
53508,22884,1.76,-79.5,-94.5,-1.15,3,4,4.84,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.76
53510,22885,1.74,-79.6,-96.8,-1.21,3,4,5.33,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,2,-1,3,1,1.76
53512,22886,1.73,-79.5,-95.4,-1.24,3,4,4.77,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.74
53514,22887,1.73,-79.5,-96.2,-1.15,3,4,5.02,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53516,22888,1.72,-79.5,-96.3,-1.22,3,3,5.59,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53518,22889,1.73,-79.6,-95.6,-1.12,3,3,5.81,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53520,22890,1.76,-79.7,-96.8,-1.22,3,4,5.14,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53523,22891,1.74,-79.5,-96.9,-1.10,3,3,5.58,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53525,22892,1.72,-79.5,-94.5,-1.22,3,4,4.92,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53527,22893,1.72,-79.6,-96.6,-1.27,3,3,5.47,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.73
53529,22894,1.72,-79.5,-95.6,-1.24,3,4,4.75,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,2,1,1,1.72
53531,22895,1.74,-79.5,-96.3,-1.25,3,4,5.14,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.72
53533,22896,1.72,-79.4,-96.6,-1.18,3,3,5.61,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.72
53535,22897,1.70,-79.5,-95.3,-1.18,3,4,4.91,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.72
53538,22898,1.75,-79.5,-95.8,-1.07,3,4,5.42,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.72
53540,22899,1.74,-79.7,-96.9,-1.00,3,3,5.75,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.74
53542,22900,1.76,-79.5,-96.4,-1.09,3,4,5.06,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.74
53544,22901,1.73,-79.5,-96.5,-1.22,3,3,5.61,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.74
53546,22902,1.74,-79.6,-95.2,-1.10,3,4,4.86,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.74
53548,22903,1.75,-79.5,-96.4,-1.12,3,4,5.39,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,2,1,1.74
53550,22904,1.73,-79.6,-96.4,-1.01,3,3,5.77,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,2,-1,1,1.74
53553,22905,1.78,-79.5,-94.5,-1.16,3,4,4.91,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.74
53555,22906,1.72,-79.4,-96.4,-1.24,3,3,5.63,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.74
53557,22907,1.73,-79.7,-96.3,-1.12,3,3,5.80,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.73
53559,22908,1.74,-79.6,-96.4,-1.12,3,4,5.08,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.73
53561,22909,1.74,-79.6,-96.8,-1.06,3,3,5.67,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.74
53563,22910,1.77,-79.4,-95.1,-1.15,3,4,4.91,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.74
53579,22911,1.74,-79.6,-94.7,-1.06,3,4,4.97,0,0,0,0,0,-14,-27,1036,1,1,35,35,0,0,0,0,0,-1,1,1.74
53581,22912,1.71,-79.4,-95.2,-1.25,3,4,4.78,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,4,0,-3,1,1.74
53583,22913,1.78,-79.5,-96.6,-1.10,3,4,5.02,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,4,0,-3,1,1.74
53585,22914,1.73,-79.5,-96.4,-1.10,3,3,5.64,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,4,0,-3,1,1.74
53587,22915,1.74,-79.6,-95.2,-1.16,3,4,4.88,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,4,0,-3,1,1.74
53589,22916,1.76,-79.6,-96.7,-1.03,3,4,5.27,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,4,0,-3,1,1.74
53591,22917,1.73,-79.5,-96.3,-1.18,3,4,4.69,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.74
53594,22918,1.72,-79.5,-96.2,-1.13,3,4,5.03,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.73
53596,22919,1.74,-79.6,-96.4,-1.24,3,4,5.39,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.74
53598,22920,1.73,-79.6,-96.2,-1.12,3,3,5.72,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.73
53600,22921,1.72,-79.5,-95.1,-1.19,3,4,4.98,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.73
53602,22922,1.74,-79.6,-96.3,-1.27,3,4,5.34,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.73
53605,22923,1.71,-79.6,-96.6,-1.13,3,3,5.75,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.73
53607,22924,1.71,-79.6,-95.0,-1.15,3,4,5.00,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.72
53609,22925,1.75,-79.6,-96.6,-1.18,3,4,5.28,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,-3,-2,1,1.72
53611,22926,1.71,-79.4,-96.7,-1.13,3,4,4.77,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.71
53613,22927,1.77,-79.6,-95.3,-1.25,3,4,4.91,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.71
53615,22928,1.73,-79.6,-96.8,-1.18,3,3,5.48,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.73
53618,22929,1.70,-79.5,-96.2,-1.21,3,4,4.84,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.73
53620,22930,1.74,-79.6,-96.4,-1.21,3,4,5.13,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.73
53622,22931,1.71,-79.5,-96.2,-1.18,3,3,5.67,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.73
53624,22932,1.69,-79.6,-95.2,-1.16,3,4,4.94,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.71
53626,22933,1.72,-79.5,-96.4,-1.16,3,3,5.50,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.71
53628,22934,1.73,-79.7,-96.4,-1.12,3,3,5.77,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,2,0,1,1.72
53630,22935,1.82,-79.5,-94.2,-1.00,3,4,4.97,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.72
53633,22936,1.73,-79.5,-96.5,-1.09,3,3,5.70,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.73
53635,22937,1.70,-79.5,-95.8,-1.22,3,4,4.81,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.73
53637,22938,1.75,-79.4,-96.6,-1.16,3,4,5.08,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.73
53639,22939,1.72,-79.4,-96.2,-1.13,3,4,4.63,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.73
53641,22940,1.70,-79.5,-95.1,-1.25,3,4,4.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.72
53643,22941,1.77,-79.6,-96.8,-1.09,3,4,5.25,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.72
53646,22942,1.72,-79.6,-96.7,-1.15,3,3,5.61,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.72
53648,22943,1.72,-79.6,-96.1,-1.15,3,4,4.91,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,5,-1,-1,1,1.72
53650,22944,1.74,-79.4,-96.9,-1.10,3,4,5.36,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53652,22945,1.71,-79.5,-96.4,-1.25,3,3,5.75,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53654,22946,1.73,-79.5,-95.1,-1.15,3,4,4.95,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53656,22947,1.76,-79.4,-96.7,-1.07,3,4,5.28,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.73
53659,22948,1.70,-79.6,-96.1,-1.13,3,4,4.73,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.73
53661,22949,1.72,-79.5,-96.7,-1.25,3,4,5.13,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53663,22950,1.74,-79.5,-96.8,-1.09,3,3,5.58,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.73
53665,22951,1.70,-79.5,-95.6,-1.22,3,4,4.81,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53667,22952,1.77,-79.5,-96.4,-0.98,3,4,5.23,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53669,22953,1.72,-79.7,-96.7,-1.10,3,3,5.75,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,1,1,1,1.72
53671,22954,1.73,-79.4,-94.8,-1.22,3,4,4.91,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.73
53674,22955,1.70,-79.6,-96.9,-1.18,3,3,5.66,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.72
53676,22956,1.71,-79.4,-95.7,-1.18,3,4,4.80,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.72
53678,22957,1.75,-79.6,-96.4,-1.12,3,4,5.09,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.72
53680,22958,1.74,-79.5,-96.9,-1.10,3,3,5.64,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.73
53682,22959,1.72,-79.6,-95.3,-1.18,3,4,4.86,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.72
53684,22960,1.73,-79.5,-96.3,-1.25,3,4,5.42,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.73
53687,22961,1.74,-79.4,-96.3,-1.15,3,3,5.69,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.74
53689,22962,1.72,-79.5,-95.2,-1.13,3,4,4.86,0,0,0,0,0,-13,-30,1036,1,1,35,35,0,0,0,3,-1,2,1,1.73
53691,22963,1.74,-79.6,-96.4,-1.21,3,4,5.33,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.73
53693,22964,1.69,-79.5,-96.1,-1.13,3,4,4.77,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.73
53695,22965,1.74,-79.5,-94.4,-1.10,3,4,4.98,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.74
53697,22966,1.71,-79.4,-96.0,-1.25,3,3,5.59,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.72
53700,22967,1.75,-79.5,-96.1,-1.21,3,3,5.84,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.74
53702,22968,1.76,-79.4,-96.0,-1.22,3,4,5.11,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.74
53704,22969,1.74,-79.5,-96.2,-1.16,3,3,5.50,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.74
53706,22970,1.70,-79.5,-95.2,-1.13,3,4,4.84,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.74
53708,22971,1.76,-79.4,-96.4,-1.18,3,4,5.14,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,-2,1,1.75
53710,22972,1.70,-79.5,-96.8,-1.24,3,3,5.72,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,-1,2,1,1.74
53713,22973,1.72,-79.5,-95.0,-1.22,3,4,4.89,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,-1,2,1,1.72
53715,22974,1.72,-79.5,-96.4,-1.15,3,4,5.38,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,-1,2,1,1.72
53730,22975,1.72,-79.5,-96.4,-1.10,3,3,5.67,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,-1,2,1,1.72
53732,22976,1.75,-79.7,-96.4,-1.25,3,4,5.22,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.72
53734,22977,1.72,-79.5,-96.8,-1.16,3,3,5.61,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.72
53736,22978,1.73,-79.5,-94.9,-1.19,3,4,4.89,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.72
53738,22979,1.74,-79.4,-96.3,-1.22,3,4,5.28,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.73
53740,22980,1.72,-79.6,-96.6,-1.22,3,3,5.66,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.73
53743,22981,1.78,-79.4,-94.4,-1.06,3,4,4.92,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.73
53745,22982,1.76,-79.4,-96.2,-1.12,3,4,5.38,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.74
53747,22983,1.73,-79.6,-96.6,-1.04,3,3,5.72,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.74
53749,22984,1.77,-79.4,-96.5,-1.21,3,4,5.03,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-2,0,1,1.76
53751,22985,1.72,-79.4,-95.8,-1.18,3,4,4.55,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.76
53753,22986,1.74,-79.5,-96.1,-1.13,3,4,4.78,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53756,22987,1.76,-79.6,-96.1,-1.16,3,4,5.09,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53758,22988,1.70,-79.5,-96.2,-1.13,3,4,4.67,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53760,22989,1.74,-79.5,-95.7,-1.12,3,4,4.78,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53762,22990,1.74,-79.6,-96.4,-1.21,3,4,5.31,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53764,22991,1.69,-79.5,-95.9,-1.34,3,4,4.70,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53766,22992,1.75,-79.5,-95.0,-1.06,3,4,4.88,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53769,22993,1.75,-79.5,-96.8,-1.22,3,4,5.28,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,1,-1,1,1,1.74
53771,22994,1.72,-79.4,-95.7,-1.15,3,4,4.73,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.74
53773,22995,1.75,-79.5,-94.5,-1.16,3,4,4.94,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.75
53775,22996,1.73,-79.6,-96.2,-1.13,3,3,5.47,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.75
53777,22997,1.69,-79.4,-95.6,-1.13,3,4,4.81,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.73
53779,22998,1.77,-79.5,-96.3,-1.12,3,4,5.11,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.73
53781,22999,1.71,-79.4,-96.1,-1.15,3,3,5.70,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.73
53784,23000,1.75,-79.5,-95.3,-1.21,3,4,4.89,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.73
53786,23001,1.74,-79.5,-96.3,-1.18,3,4,5.39,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.74
53788,23002,1.73,-79.7,-96.3,-1.10,3,3,5.80,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,5,0,4,1,1.74
53790,23003,1.76,-79.5,-94.0,-1.21,3,4,4.91,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.74
53792,23004,1.72,-79.5,-96.6,-1.10,3,3,5.72,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.74
53794,23005,1.77,-79.5,-95.5,-1.21,3,4,4.88,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.74
53797,23006,1.75,-79.5,-96.0,-1.19,3,4,5.08,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.75
53799,23007,1.73,-79.6,-96.8,-1.07,3,3,5.64,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.75
53801,23008,1.73,-79.6,-96.0,-1.10,3,4,4.88,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.73
53803,23009,1.79,-79.5,-96.5,-1.12,3,4,5.09,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.75
53805,23010,1.70,-79.6,-96.6,-1.22,3,3,5.64,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.73
53807,23011,1.73,-79.6,-95.3,-1.31,3,4,4.88,0,0,0,0,0,-13,-30,1034,1,1,35,35,0,0,0,4,-3,-1,1,1.73
53810,23012,1.74,-79.4,-96.2,-1.18,3,4,5.23,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.73
53812,23013,1.72,-79.5,-96.6,-1.10,3,3,5.69,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.73
53814,23014,1.70,-79.6,-95.1,-1.28,3,4,4.81,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.72
53816,23015,1.74,-79.6,-96.2,-1.21,3,4,5.34,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.73
53818,23016,1.70,-79.5,-96.6,-1.19,3,3,5.70,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.72
53820,23017,1.75,-79.6,-94.4,-1.24,3,4,4.98,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.72
53823,23018,1.75,-79.5,-96.3,-1.09,3,3,5.58,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,6,2,1,1,1.74
